[2025-10-21 23:25:38,990] INFO: [SPKUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:39,766] INFO: [BOMEUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:39,774] INFO: [BERAUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:39,784] INFO: [ENAUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:39,793] INFO: [XRPUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:39,802] INFO: [THETAUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:39,811] INFO: [JASMYUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:39,820] INFO: [UBUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:39,829] INFO: [ENSUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:39,837] INFO: [MERLUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:39,846] INFO: [2ZUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:39,855] INFO: [ORDIUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:39,864] INFO: [LDOUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:39,873] INFO: [币安人生USDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:39,882] INFO: [BLZUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:39,890] INFO: [QUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:39,900] INFO: [STOUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:39,909] INFO: [AGIXUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:39,918] INFO: [YGGUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:39,926] INFO: [KGENUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:39,935] INFO: [UNFIUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:39,945] INFO: [TOWNSUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:39,954] INFO: [WALUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:39,963] INFO: [SYRUPUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:39,972] INFO: [BANUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:39,981] INFO: [CLOUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:39,991] INFO: [VIDTUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:40,114] INFO: [STRAXUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:40,124] INFO: [KASUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:40,354] INFO: [1000PEPEUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:40,375] INFO: [LINKUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:40,421] INFO: [MLNUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:40,443] INFO: [1000SHIBUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:40,452] INFO: [CAKEUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:40,516] INFO: [PROVEUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:40,523] INFO: [1000SATSUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:40,533] INFO: [BELUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:40,542] INFO: [NEWTUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:40,551] INFO: [ZKCUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:40,559] INFO: [RENUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:40,568] INFO: [ZBTUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:40,577] INFO: [BAKEUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:40,640] INFO: [SPXUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:40,649] INFO: [AVAXUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:40,658] INFO: [GALAUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:40,666] INFO: [XPLUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:40,676] INFO: [ZENUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:40,858] INFO: [ATOMUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:40,866] INFO: [EVAAUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:40,875] INFO: [HUMAUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:40,884] INFO: [HANAUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:40,895] INFO: [SQDUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:40,903] INFO: [IMXUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:40,912] INFO: [MEMEFIUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:40,920] INFO: [TONUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:40,929] INFO: [IOUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:40,938] INFO: [MORPHOUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:40,948] INFO: [YBUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:40,956] INFO: [EULUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:40,966] INFO: [XANUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:40,975] INFO: [NMRUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:40,983] INFO: [VIRTUALUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:40,993] INFO: [TREEUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:41,002] INFO: [NILUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:41,012] INFO: [0GUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:41,021] INFO: [LAUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:41,030] INFO: [DOGEUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:41,038] INFO: [DOTUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:41,048] INFO: [JUPUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:41,057] INFO: [LUNA2USDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:41,066] INFO: [RIVERUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:41,076] INFO: [LOKAUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:41,085] INFO: [AAVEUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:41,094] INFO: [RSRUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:41,102] INFO: [BTCUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:41,111] INFO: [NOMUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:41,120] INFO: [B2USDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:41,251] INFO: [PLUMEUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:41,269] INFO: [TAGUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:41,524] INFO: [MKRUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:41,570] INFO: [PENGUUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:41,588] INFO: [POPCATUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:41,677] INFO: [MOODENGUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:41,686] INFO: [1000FLOKIUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:41,697] INFO: [DEGOUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:41,705] INFO: [FLOWUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:41,715] INFO: [INJUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:41,726] INFO: [ARUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:41,735] INFO: [WLDUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:41,745] INFO: [KDAUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:41,753] INFO: [OPENUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:41,763] INFO: [PUMPUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:41,773] INFO: [TURBOUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:41,783] INFO: [KERNELUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:41,863] INFO: [SLERFUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:41,871] INFO: [KEYUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:41,880] INFO: [SOPHUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:41,888] INFO: [WIFUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:41,898] INFO: [SOMIUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:41,906] INFO: [SOONUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:42,117] INFO: [STORJUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:42,126] INFO: [OMGUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:42,137] INFO: [DOGSUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:42,146] INFO: [PENDLEUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:42,154] INFO: [LINAUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:42,164] INFO: [SPKUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:42,172] INFO: [ADAUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:42,181] INFO: [ENSOUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:42,189] INFO: [HIFIUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:42,199] INFO: [ALPACAUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:42,208] INFO: [BNBUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:42,216] INFO: [SUIUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:42,227] INFO: [FUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:42,235] INFO: [METUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:42,245] INFO: [TAUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:42,253] INFO: [ARKMUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:42,263] INFO: [AXSUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:42,272] INFO: [STXUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:42,281] INFO: [HOLOUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:42,291] INFO: [ZEREBROUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:42,300] INFO: [WAVESUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:42,309] INFO: [CRVUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:42,318] INFO: [ZORAUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:42,328] INFO: [LABUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:42,427] INFO: [BASUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:42,436] INFO: [MANAUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:42,617] INFO: [LYNUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:42,757] INFO: [ARCUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:42,780] INFO: [BSWUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:42,789] INFO: [HEMIUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:42,812] INFO: [FTMUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:42,836] INFO: [EDUUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:42,896] INFO: [ETHFIUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:42,904] INFO: [DYDXUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:42,913] INFO: [DASHUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:42,921] INFO: [EIGENUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:42,941] INFO: [UXLINKUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:42,956] INFO: [LOOMUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:42,968] INFO: [COMPUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:43,166] INFO: [AEROUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:43,174] INFO: [ICPUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:43,184] INFO: [IPUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:43,194] INFO: [SANDUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:43,202] INFO: [OCEANUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:43,213] INFO: [OGUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:43,221] INFO: [PAXGUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:43,230] INFO: [RECALLUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:43,239] INFO: [LINEAUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:43,249] INFO: [STRKUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:43,258] INFO: [EDENUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:43,267] INFO: [KNCUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:43,276] INFO: [ASTERUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:43,284] INFO: [SUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:43,294] INFO: [VFYUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:43,302] INFO: [TRUMPUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:43,311] INFO: [RUNEUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:43,319] INFO: [HUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:43,329] INFO: [TAOUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:43,337] INFO: [TIAUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:43,346] INFO: [NEARUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:43,355] INFO: [TRADOORUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:43,364] INFO: [FILUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:43,372] INFO: [USELESSUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:43,381] INFO: [SOLUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:43,390] INFO: [ATHUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:43,399] INFO: [API3USDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:43,409] INFO: [UNIUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:43,418] INFO: [CFXUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:43,427] INFO: [NULSUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:43,434] INFO: [BBUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:43,445] INFO: [PYTHUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:43,453] INFO: [JELLYJELLYUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:43,461] INFO: [TUTUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:43,470] INFO: [TRXUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:43,549] INFO: [ETHUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:43,841] INFO: [TROYUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:43,872] INFO: [BNXUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:43,882] INFO: [ONDOUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:43,891] INFO: [ZKUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:43,900] INFO: [KMNOUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:43,944] INFO: [VETUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:43,952] INFO: [TRUTHUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:43,962] INFO: [AGTUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:43,970] INFO: [LTCUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:43,980] INFO: [SUSHIUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:43,989] INFO: [REZUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:44,058] INFO: [NEIROETHUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:44,066] INFO: [ZECUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:44,075] INFO: [BARDUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:44,084] INFO: [DGBUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:44,093] INFO: [WCTUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:44,102] INFO: [SEIUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:44,109] INFO: [IDOLUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:44,119] INFO: [WUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:44,128] INFO: [WLFIUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:44,136] INFO: [RAYSOLUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:44,145] INFO: [SNTUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:44,153] INFO: [BLESSUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:26:44,168] INFO: [BTRUSDT] Нет сигнала. Нет сигнала
